image_id;feature;type
1680;[-0.14314086735248566, -0.08613063395023346, 0.12036821991205215, -0.17811492085456848, 0.023301400244235992, 0.10063019394874573, 0.24261698126792908, -0.19670918583869934, 0.08457832038402557, -0.3303219676017761, 0.3057764172554016, -0.18264299631118774, 0.09252037107944489, -0.17814810574054718, -0.00806429237127304, -0.276438444852829, -0.025512292981147766, 0.10148487240076065, -0.09576227515935898, -0.043000347912311554, 0.23760589957237244, -0.032045718282461166, 0.08058271557092667, 0.12298105657100677, -0.08926795423030853, -0.14044329524040222, 0.20184478163719177, -0.14646819233894348, -0.10783471912145615, -0.06053510308265686, -0.06942994892597198, 0.268876850605011, 0.10512413829565048, -0.1502472311258316, -0.04757877439260483, 0.12318852543830872, 0.1188955157995224, 0.189552441239357, 0.062319569289684296, -0.04718926548957825, 0.040225282311439514, -0.19052141904830933, -0.023093588650226593, 0.028448738157749176, 0.1666480004787445, -0.16092610359191895, -0.06722353398799896, 0.11362768709659576, 0.12600262463092804, 0.11007900536060333, -0.08683612197637558, 0.06450974941253662, -0.0680239126086235, 0.09779546409845352, -0.10481680929660797, 0.14785794913768768, 0.0167706161737442, -0.041158419102430344, 0.004630587995052338, -0.17415374517440796, 0.013515636324882507, -0.11571360379457474, -0.37654897570610046, 0.14324383437633514];0
1683;[0.01207740604877472, 0.033625878393650055, 0.17386499047279358, -0.16447705030441284, -0.056525275111198425, 0.2365265190601349, 0.10424939543008804, -0.27051255106925964, 0.15188944339752197, -0.005884125828742981, 0.08847492933273315, -0.3144724667072296, -0.037387341260910034, 0.019349882379174232, -0.03224928677082062, -0.425586462020874, -0.00024023652076721191, 0.1287025809288025, -0.0025615431368350983, -0.15111932158470154, 0.11532720178365707, -0.0755123645067215, 0.12785053253173828, 0.2896457314491272, -0.273383766412735, -0.044987455010414124, 0.2749708294868469, -0.17131680250167847, -0.16484300792217255, -0.03733895719051361, -0.0837525948882103, 0.3534078001976013, 0.09293679147958755, -0.20326480269432068, 0.18060678243637085, 0.02849077433347702, 0.22309362888336182, -0.02672802284359932, 0.09317488968372345, -0.0012432923540472984, 0.02412976324558258, -0.07246621698141098, 0.05475756525993347, 0.05883631855249405, 0.07940586656332016, -0.24317947030067444, -0.20748503506183624, -0.1007697656750679, -0.17346955835819244, 0.05546386539936066, -0.09957759082317352, -0.20997531712055206, 0.08474216610193253, 0.25736838579177856, -0.088812455534935, 0.11895263195037842, -0.0007111802697181702, -0.24990496039390564, -0.05588532239198685, -0.17642195522785187, 0.04169372096657753, -0.23991063237190247, -0.1443246454000473, 0.13382215797901154];0
1688;[0.010892428457736969, -0.20238861441612244, -0.06362037360668182, 0.06746327131986618, 0.00904129445552826, 0.0034579262137413025, 0.18852487206459045, -0.26636528968811035, -0.03106778860092163, -0.25988325476646423, 0.2689100205898285, -0.024999655783176422, 0.14241360127925873, -0.11754003912210464, -0.08426819741725922, 0.008024044334888458, -0.1022677943110466, 0.08858612924814224, -0.004950856789946556, 0.1130295991897583, 0.0036348775029182434, 0.23102623224258423, -0.02249179780483246, -0.056487761437892914, 0.09801066666841507, -0.1560998260974884, 0.05918564647436142, -0.2135954350233078, -0.03659209609031677, -0.09999242424964905, -0.004471618682146072, -0.03901268541812897, -0.0036710351705551147, 0.10431227087974548, -0.0445614829659462, 0.13142001628875732, -0.16018593311309814, 0.39896267652511597, 0.029422778636217117, -0.12729795277118683, 0.07213104516267776, -0.07678194344043732, -0.12042970955371857, -0.1056779995560646, -0.1710677444934845, 0.09275376051664352, 0.02578539401292801, -0.03642905503511429, 0.11693452298641205, 0.1673036813735962, -0.026745324954390526, 0.25996023416519165, -0.0873662456870079, -0.08298896253108978, -0.07530396431684494, -0.039372723549604416, 0.07501774281263351, 0.15719525516033173, 0.17317214608192444, -0.18206028640270233, -0.14844989776611328, 0.04494095593690872, -0.3189198970794678, -0.009232454001903534];1
1698;[0.10140398889780045, 0.07179024070501328, 0.2266581654548645, 0.023853085935115814, -0.12467747926712036, 0.19812637567520142, 0.035789329558610916, -0.08930837363004684, 0.12108094990253448, -0.048867903649806976, 0.11079071462154388, -0.1359158754348755, -0.09686259925365448, -0.06564193964004517, -0.052332788705825806, -0.5487850904464722, -0.13900470733642578, 0.05556575208902359, 0.009781504049897194, -0.10114867985248566, 0.333405464887619, -0.3505341410636902, 0.1169869527220726, 0.33424803614616394, -0.30947789549827576, -0.04973922669887543, 0.3781770169734955, 0.043352335691452026, -0.252705842256546, 0.058929719030857086, -0.22720198333263397, 0.453633189201355, 0.2136593759059906, -0.398307204246521, 0.09177598357200623, 0.10105002671480179, 0.3156496286392212, -0.2298871874809265, 0.22664538025856018, -0.01350936945527792, 0.1755320280790329, 0.039466992020606995, 0.20324832201004028, 0.10705914348363876, 0.03704414516687393, -0.3601109981536865, -0.2269016057252884, -0.3314047157764435, -0.14800725877285004, 0.17490483820438385, -0.09262450039386749, -0.1288304328918457, 0.24353864789009094, 0.24107646942138672, -0.22584384679794312, 0.021234188228845596, -0.04753756895661354, -0.3810845911502838, -0.1575998067855835, -0.2612127959728241, 0.2132733017206192, -0.3651343286037445, 0.06389222294092178, 0.08839136362075806];0
1700;[-0.16196569800376892, -0.32329127192497253, -0.032070353627204895, 0.24214667081832886, 0.0785573348402977, -0.1708027422428131, 0.15270116925239563, -0.2635315954685211, -0.10294380784034729, -0.541405439376831, 0.4854508340358734, 0.04885829985141754, 0.16896702349185944, -0.3730120062828064, -0.04846391826868057, 0.06883987039327621, 0.08483755588531494, -0.019680319353938103, -0.021609021350741386, 0.052624255418777466, 0.04135502874851227, 0.22486473619937897, -0.37146449089050293, -0.1505787968635559, 0.2852616310119629, -0.16596363484859467, -0.03284583240747452, -0.1521376371383667, 0.06380315124988556, -0.2596735954284668, 0.04029249772429466, -0.09559766948223114, -0.023678049445152283, 0.04761435091495514, -0.1198974996805191, 0.21229670941829681, -0.13675996661186218, 0.40777432918548584, 0.10636699944734573, -0.25634899735450745, -0.0945834219455719, -0.30251309275627136, -0.14788800477981567, -0.027028372511267662, -0.10778895020484924, 0.28942352533340454, 0.107220858335495, 0.3231200873851776, 0.32166972756385803, 0.2572176456451416, -0.14959929883480072, 0.4017101526260376, -0.17607209086418152, -0.2590770721435547, -0.08457337319850922, -0.006252001971006393, -0.05134956166148186, 0.22807002067565918, 0.18219596147537231, -0.0788647010922432, -0.32317715883255005, 0.22739985585212708, -0.4361546039581299, 0.09182927012443542];2
1701;[-0.11513862013816833, -0.2158939242362976, 0.018163129687309265, 0.1387578248977661, 0.02827342599630356, -0.016825102269649506, 0.08073190599679947, -0.29882174730300903, -0.035344526171684265, -0.39410296082496643, 0.34143057465553284, -0.06170513853430748, 0.19801534712314606, -0.16805748641490936, -0.08276534825563431, -0.05853179097175598, 0.07618258893489838, 0.007679173722863197, -0.0015209298580884933, 0.10465668141841888, -0.023672737181186676, 0.274865061044693, -0.1930103600025177, 0.04873368516564369, 0.18068630993366241, -0.14582350850105286, -0.04136829823255539, -0.2367982268333435, -0.014999866485595703, -0.22835102677345276, 0.04923270270228386, -0.021160393953323364, -0.045287176966667175, 0.11882960796356201, 0.01766250655055046, 0.1454242616891861, -0.06250172853469849, 0.28897780179977417, 0.13402624428272247, -0.22698406875133514, -0.0827416479587555, -0.2712229788303375, -0.10362200438976288, -0.014211948961019516, -0.08876222372055054, 0.11365552991628647, 0.13262034952640533, 0.12633055448532104, 0.21308885514736176, 0.11730466037988663, -0.1307542473077774, 0.2432839423418045, -0.16486704349517822, -0.14115257561206818, -0.04201528802514076, 0.07290216535329819, -0.069342240691185, 0.16405119001865387, 0.2833639085292816, -0.07053469121456146, -0.23860935866832733, 0.11896850913763046, -0.39185282588005066, 0.07932110875844955];1
1702;[0.11440008133649826, -0.24958056211471558, -0.04708217829465866, 0.061788640916347504, 0.17098262906074524, 0.09271170943975449, 0.3438418507575989, -0.43539562821388245, -0.03732667118310928, -0.3476729393005371, 0.2642351984977722, -0.1465117633342743, 0.21675296127796173, -0.3546532988548279, 0.09618905186653137, 0.10020729154348373, -0.0506872832775116, -0.02884172461926937, -0.06855006515979767, 0.0392971932888031, 0.022076822817325592, 0.19710564613342285, 0.003761008381843567, 0.10542447119951248, 0.11170677840709686, -0.17341193556785583, 0.004249051213264465, -0.12140858173370361, 0.05296531319618225, -0.21307599544525146, -0.025889363139867783, 0.177729532122612, 0.014346025884151459, 0.1630822718143463, 0.05993393436074257, 0.11050862073898315, -0.0686001181602478, 0.28492748737335205, 0.04313170909881592, -0.08503144979476929, -0.08192051947116852, -0.20965377986431122, -0.13756488263607025, 0.03798505663871765, 0.006401225924491882, 0.17388185858726501, 0.08566935360431671, 0.1955602765083313, 0.17498543858528137, 0.16580554842948914, -0.12178611755371094, 0.26116085052490234, -0.08640345185995102, -0.06977282464504242, -0.25948625802993774, 0.10280099511146545, 0.0409119613468647, 0.08695517480373383, 0.2933884859085083, -0.12980619072914124, -0.3102092146873474, -0.05413416773080826, -0.39007729291915894, -0.007562648504972458];2
1704;[-0.09197680652141571, -0.1726495325565338, 0.09503844380378723, -0.05365332216024399, 0.06176849454641342, 0.09378639608621597, 0.17190375924110413, -0.2683233320713043, 0.10579277575016022, -0.2788841724395752, 0.2840943932533264, -0.19581228494644165, 0.11786596477031708, -0.13786861300468445, 0.013057515025138855, -0.1862821877002716, 0.05404005944728851, 0.07058252394199371, -0.05721672624349594, -0.01465088501572609, 0.07455462962388992, 0.07032368332147598, 0.00028418004512786865, 0.1554768830537796, -0.03460884094238281, -0.10098570585250854, 0.12769576907157898, -0.2020501345396042, -0.06304566562175751, -0.1579340249300003, -0.005946200340986252, 0.15862372517585754, -0.012911118566989899, -0.06538185477256775, 0.04569840058684349, 0.11215247213840485, 0.028137166053056717, 0.16338889300823212, 0.06730543076992035, -0.0885421633720398, 0.0018394887447357178, -0.12489120662212372, -0.0213945209980011, 0.0046800002455711365, 0.01607663184404373, -0.09298308193683624, -0.06948397308588028, 0.1143503487110138, 0.08608963340520859, 0.09778283536434174, -0.14292223751544952, 0.07051987946033478, -0.047743044793605804, -0.0069501325488090515, -0.03820539265871048, 0.09424430131912231, 0.00359417125582695, 0.0006958134472370148, 0.09842697530984879, -0.12434627115726471, -0.1254894882440567, -0.03769821301102638, -0.35600945353507996, 0.15680164098739624];0
1708;[-0.08098888397216797, -0.018239721655845642, 0.15290620923042297, -0.10541336983442307, 0.01320338249206543, 0.07603669911623001, 0.17967987060546875, -0.2231438010931015, 0.10741756856441498, -0.14949540793895721, 0.23501133918762207, -0.15242347121238708, 0.0840551108121872, -0.16432377696037292, 0.04559807479381561, -0.31385698914527893, -0.1537356674671173, 0.17612150311470032, 0.04157540947198868, -0.048796914517879486, 0.14899992942810059, -0.12917178869247437, 0.0924377515912056, 0.2806200385093689, -0.13632269203662872, -0.054579876363277435, 0.3197053372859955, -0.044992245733737946, -0.22043201327323914, -0.058591291308403015, -0.08617868274450302, 0.3696069121360779, 0.1512613296508789, -0.2254665493965149, 0.01541752740740776, 0.07387503236532211, 0.2116720974445343, 0.11529301106929779, 0.11274495720863342, -0.029620788991451263, 0.04948374629020691, -0.07522597163915634, 0.045287348330020905, 0.03914397209882736, 0.08532058447599411, -0.15955166518688202, -0.17208440601825714, -0.05481146275997162, -0.05896373093128204, 0.13703784346580505, -0.13798658549785614, -0.016493059694767, 0.11507787555456161, 0.16980911791324615, -0.12606720626354218, 0.11868837475776672, 0.08163976669311523, -0.18699060380458832, -0.07195872813463211, -0.2437536120414734, 0.01863645762205124, -0.19533497095108032, -0.15315359830856323, 0.1422392725944519];0
1713;[-0.00211266428232193, -0.04876905679702759, 0.19262878596782684, -0.08951292932033539, -0.06710446625947952, 0.1501980870962143, 0.17317593097686768, -0.25319981575012207, 0.09353090822696686, -0.059301912784576416, 0.21352455019950867, -0.246562197804451, -0.05944570153951645, -0.02967836521565914, -0.015893414616584778, -0.3150749206542969, -0.09542925655841827, 0.12377765029668808, 0.012784497812390327, -0.09848766773939133, 0.1310851275920868, -0.03228335455060005, 0.08002346754074097, 0.18863707780838013, -0.15182504057884216, -0.03071032650768757, 0.16814151406288147, -0.14401254057884216, -0.10530167073011398, 0.020311299711465836, -0.10963974893093109, 0.37389808893203735, 0.04593198746442795, -0.06494682282209396, -0.00015366077423095703, 0.05825278162956238, 0.13918614387512207, 0.004504021257162094, 0.0853235274553299, -0.002893875353038311, -0.01801183819770813, -0.08564872294664383, -0.04125325381755829, 0.04143761843442917, 0.08599088340997696, -0.1735454946756363, -0.11507679522037506, -0.027502350509166718, -0.054107293486595154, 0.04442410171031952, -0.0951169952750206, -0.0798097476363182, 0.11405190825462341, 0.14494158327579498, -0.15362030267715454, -0.03379451856017113, 0.03105507418513298, -0.15137794613838196, 0.04250115901231766, -0.16575586795806885, -0.07386321574449539, -0.12354718893766403, -0.13053739070892334, 0.11306114494800568];0
1714;[-0.04896475374698639, -0.2623729705810547, -0.0731426402926445, 0.044315747916698456, 0.1706378161907196, -0.025682784616947174, 0.1391981840133667, -0.2180221974849701, 0.032636504620313644, -0.40778735280036926, 0.30616939067840576, -0.0180070698261261, 0.15044279396533966, -0.38615304231643677, -0.08082355558872223, -0.07219099998474121, -0.1567293107509613, 0.09086662530899048, 0.036891378462314606, 0.08915433287620544, 0.025332573801279068, 0.15453436970710754, -0.14090117812156677, 0.0009764805436134338, 0.16114866733551025, -0.2250296026468277, -0.01701166480779648, -0.2373354136943817, -0.12625066936016083, -0.22870871424674988, -0.008931856602430344, -0.020733028650283813, 0.03337661921977997, 0.02190118283033371, -0.19248788058757782, 0.199321910738945, -0.05343623459339142, 0.17339685559272766, 0.06271935254335403, -0.19052177667617798, -0.08046466112136841, -0.1461004912853241, -0.07603669166564941, -0.09097462892532349, -0.07527165114879608, -0.04712934419512749, 0.015290141105651855, 0.05905155837535858, 0.18984359502792358, 0.35932108759880066, -0.1865781545639038, 0.24975983798503876, -0.18658128380775452, -0.1694750040769577, -0.09420027583837509, -0.022284533828496933, -0.06894110143184662, 0.22845153510570526, 0.3011321425437927, -0.22023287415504456, -0.1850156933069229, 0.07003014534711838, -0.34241220355033875, 0.08473792672157288];1
1716;[0.08285515755414963, -0.024097278714179993, 0.13398270308971405, -0.062395572662353516, -0.01494600623846054, 0.1230274960398674, 0.09283944964408875, -0.2434011846780777, 0.08348004519939423, -0.09619549661874771, 0.1568695604801178, -0.225936621427536, 0.057013824582099915, -0.15171381831169128, -0.01515418291091919, -0.31523597240448, -0.0527525320649147, 0.08208519220352173, 0.06407012790441513, -0.03149916231632233, 0.1851620376110077, -0.06698084622621536, 0.05229947343468666, 0.1751396656036377, -0.16977748274803162, -0.08462047576904297, 0.20147579908370972, -0.024844743311405182, -0.2233506292104721, -0.05350223183631897, -0.08833320438861847, 0.341341495513916, 0.11720916628837585, -0.19374030828475952, 0.03382299467921257, 0.03736204653978348, 0.1651795655488968, 0.06456544995307922, 0.05707906186580658, -0.07305072247982025, 0.01518373191356659, -0.024209804832935333, 0.009272754192352295, 0.048899322748184204, 0.0761718824505806, -0.17458108067512512, -0.17706298828125, -0.04639677330851555, -0.13950608670711517, 0.12805072963237762, -0.06377024203538895, -0.05265417322516441, 0.11669465154409409, 0.15056829154491425, -0.1361914575099945, 0.029005197808146477, 0.02094494178891182, -0.19298526644706726, -0.03230808675289154, -0.2311500608921051, -0.05753519386053085, -0.20469039678573608, -0.12061858177185059, 0.08813472092151642];0
